b3,457,A457,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,58,,28,0,60,12,20,10,5,10,0,,,,,,,15,45,1,1,30,5,,,,,,100,,23,33,,33,33,,,,100,,,,53,33,,
b3,460,A460,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,52,,28,0,60,18,30,10,67,10,0,,,,,,,15,45,1,1,30,5,,,,86,67,,100,,63,33,,,,,,100,,,,,,37,04
b2,463,A463,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,30,5,,36,67,,26,67,,100,,30,,10,,,,,,,,,,
b3,468,A468,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,52,,28,0,60,18,30,11,33,10,0,,,,,,,15,45,1,1,10,5,,,,83,33,,100,,86,67,,,,,,100,,,,93,33,,
b3,475,A475,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,46,,28,0,60,24,40,11,30,249,99,,,,,,,16,94,1,1,30,5,,,,86,67,,,,63,33,,80,,,,100,,,,,,37,04
b3,476,A476,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,60,,30,0,60,24,40,12,75,10,0,30,30/09/2017,Indeferida,06/11/2017,,,15,45,1,1,30,5,,,,,,,,23,33,,,,33,33,,100,,31,25,,46,67,,
b3,494,A494,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,58,,28,0,60,6,10,11,10,0,,,,,,,16,62,1,1,30,5,,,,93,33,,100,,63,33,,80,,,,100,,,,,,
b3,535,A535,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,FALSO,2016,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,2,48,,24,0,60,18,30,10,67,30,342,84,,,,,,,16,75,1,1,10,4,,,,86,67,,100,,100,,,,,,,,,,100,,
b2,816,A816,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,1,60,,30,0,,0,0,0,30,83,33,,,,,,,,,,30,5,,53,33,,70,,100,,23,33,,60,,,,,,,,,,
b2,831,A831,F,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Trabalhador Estudante,1,60,,30,0,,0,0,0,10,0,30,22/09/2017,Indeferida,27/10/2017,,,,,,30,5,,13,33,,0,,100,,13,33,,0,,,,,,,,,,
b2,832,A832,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,10,15/09/2017,Deferida,09/10/2017,600,,,,,10,5,,100,,93,33,,100,,90,,100,,,,,,,,,,
b2,833,A833,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ANULADO,CTeSP Titular de curso de ensino secundário,Ordinário,1,30,,30,0,,0,0,0,10,0,10,05/09/2017,Deferida,24/11/2017,,,,,,,0,,,,,,,,,,,,,,,,,,,,
b2,877,A877,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,30,80,,,,,,,,,,10,5,,100,,93,33,,100,,93,33,,86,67,,,,,,,,,,
b2,878,A878,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,100,,100,,100,,93,33,,100,,,,,,,,,,
b2,903,A903,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,30,257,13,,,,,,,,,,10,5,,90,,93,33,,100,,96,67,,86,67,,,,,,,,,,
b2,918,A918,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,100,,100,,100,,90,,93,33,,,,,,,,,,
b2,923,A923,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,20,29/09/2017,Em análise,,,,,,,10,5,,100,,93,33,,100,,96,67,,93,33,,,,,,,,,,
b2,930,A930,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,10,12/09/2017,Deferida,02/10/2017,600,,,,,10,5,,93,33,,93,33,,100,,93,33,,96,67,,,,,,,,,,
b2,938,A938,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,93,33,,100,,100,,100,,100,,,,,,,,,,
b2,952,A952,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,100,,96,67,,100,,93,33,,86,67,,,,,,,,,,
b2,976,A976,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,100,,100,,100,,100,,100,,,,,,,,,,
b2,1005,A1005,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,100,,100,,100,,93,33,,96,67,,,,,,,,,,
b2,1023,A1023,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,30,30/09/2017,Indeferida,10/11/2017,,,,,,30,5,,83,33,,53,33,,100,,73,33,,70,,,,,,,,,,
b2,1379,A1379,M,,PORTUGAL,Sim,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,30,5,,90,,80,,100,,63,33,,73,33,,,,,,,,,,
b2,3192,A3192,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,,,,,,,,,,10,5,,100,,100,,100,,100,,100,,,,,,,,,,
b2,3228,A3228,M,,PORTUGAL,Não,Não,,Curso Técnico Superior Profissional,1,C1,VERDADEIRO,2017,ACTIVO,CTeSP Titular de curso de ensino secundário,Ordinário,1,60,,30,0,,0,0,0,10,0,10,24/11/2017,Deferida,04/12/2017,1472,,,,,10,5,,100,,93,33,,100,,100,,90,,,,,,,,,,
